10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1094/Phyto-82-1348	IND93008586
10.1128/AEM.69.12.7145-7152.2003	14660360
10.1128/AEM.70.9.5613-5620.2004	15345450
10.1128/AEM.02400-06	17194844
10.1128/AAC.49.7.2840-2844.2005	15980358
10.1128/AAC.01600-05	16723593
10.1128/AAC.48.7.2490-2496.2004	15215099
10.1128/AAC.00187-06	16801438
10.1128/AAC.00187-06	16801438
10.1002/ps.1390	17511023
10.1002/ps.1390	17511023
10.1002/ps.1390	17511023
10.1002/ps.1390	17511023
10.1002/ps.1390	17511023
10.1002/ps.1390	17511023
10.1002/ps.1390	17511023
10.1002/ps.1390	17511023
10.1002/ps.1390	17511023
10.1128/AEM.70.7.3968-3972.2004	15240271
10.1128/AEM.70.7.3968-3972.2004	15240271
10.1128/AEM.70.9.5613-5620.2004	15345450
10.1128/AEM.02400-06	17194844
10.1128/AEM.70.9.5613-5620.2004	15345450
10.1128/AEM.02400-06	17194844
10.1128/AEM.70.9.5613-5620.2004	15345450
10.1128/AEM.02400-06	17194844
10.1128/AEM.70.9.5613-5620.2004	15345450
10.1128/AEM.02400-06	17194844
10.1094/MPMI-20-6-0627	17555271
10.1094/MPMI-20-6-0627	17555271
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1111/j.1365-2958.2007.05955.x	17908205
10.1111/j.1365-2958.2007.05955.x	17908205
10.1111/j.1365-2958.2007.05955.x	17908205
10.1111/j.1365-2958.2007.05955.x	17908205
10.1111/j.1462-5822.2006.00887.x	17253976
10.1111/j.1462-5822.2006.00887.x	17253976
10.1111/j.1462-5822.2006.00887.x	17253976
10.1111/j.1462-5822.2006.00887.x	17253976
10.1105/tpc.106.045633	17056706
10.1099/mic.0.2007/012260-0	18227243
10.1099/mic.0.2007/012260-0	18227243
10.1099/mic.0.2007/012260-0	18227243
10.1099/mic.0.2007/012260-0	18227243
10.1111/j.1462-5822.2006.00887.x	17253976
10.1111/j.1462-5822.2006.00887.x	17253976
10.1111/j.1574-6968.2007.00937.x	18034832
10.1105/tpc.105.037861	17189344
10.1105/tpc.105.037861	17189344
10.1111/J.1364-3703.2007.00463.X	18705871
10.1094/MPMI-20-8-0977	17722701
10.1094/PDIS-91-10-1337	IND43991655
10.1094/PDIS-91-10-1337	IND43991655
10.1094/PDIS-91-10-1337	IND43991655
10.1111/J.1364-3703.2007.00383.X	20507489
10.1111/J.1364-3703.2007.00383.X	20507489
10.1111/J.1364-3703.2007.00383.X	20507489
10.1094/MPMI.1998.11.8.772	9675893
10.1111/j.1364-3703.2008.00466.x	18705873
10.1111/j.1365-2958.2008.06159.x	18284596
10.1111/j.1365-2958.2008.06159.x	18284596
10.1111/j.1469-8137.2008.02522.x	18557818
10.1016/j.fgb.2008.04.008	18538267
10.1094/MPMI-19-0389	16610742
10.1094/MPMI-19-1262	17073308
10.1099/mic.0.2007/007294-0	17660442
10.1099/mic.0.2007/007294-0	17660442
10.1099/mic.0.2007/007294-0	17660442
10.1111/j.1365-2958.2007.05689.x	17462021
10.1111/j.1365-2958.2007.05689.x	17462021
10.1016/j.fgb.2006.08.005	17074519
10.1016/j.fgb.2008.07.005	18682297
10.1111/j.1365-3059.2008.01864.x	IND44103518
10.1094/MPMI-20-12-1555	17990963
10.1094/MPMI-20-12-1555	17990963
10.1094/MPMI-20-12-1555	17990963
10.1016/j.fgb.2009.06.001	19520179
10.1016/j.fgb.2009.06.001	19520179
10.1016/j.fgb.2009.06.001	19520179
10.1016/j.fgb.2009.06.001	19520179
10.1016/j.fgb.2009.06.001	19520179
10.1128/EC.00248-07	18083828
10.1128/EC.00248-07	18083828
10.1038/ng1839	16832356
10.1111/j.1365-2958.2006.05380.x	17020577
10.1111/j.1365-2958.2006.05380.x	17020577
10.1111/j.1365-2958.2006.05380.x	17020577
10.1016/j.pmpp.2003.12.003	IND43625488
10.1042/BJ20060891	16859492
10.1042/BJ20060891	16859492
10.1006/fgbi.1998.1113	10328985
10.1128/EC.00237-08	18776038
10.1094/MPMI.2000.13.5.538	10796020
10.1016/j.fgb.2008.08.006	18796335
10.1094/MPMI-20-4-0459	17427816
10.1111/j.1365-2958.2008.06547.x	19170874
10.1094/MPMI-22-6-0725	19445597
10.1093/mp/ssn014	19825554
10.1016/j.fgb.2009.06.004	19539773
10.1094/MPMI.2004.17.6.602	15195943
10.1094/MPMI.2004.17.6.602	15195943
10.1046/j.1365-2958.2002.02862.x	11967067
10.1046/j.1365-2958.2002.02862.x	11967067
10.1094/MPMI.2004.17.6.593	15195942
10.1094/MPMI.2004.17.6.593	15195942
10.1094/MPMI.2004.17.6.593	15195942
10.1094/MPMI.2004.17.6.593	15195942
